epoch,train_loss,valid_loss,fbeta,accuracy_thresh,cpu used,peak,gpu used,peak,time
0,0.040789,0.083816,0.942172,0.969440,0,0,3744,3188,00:13
1,0.044089,0.113128,0.930838,0.966560,0,0,0,6596,00:14
2,0.050284,0.324498,0.867143,0.951040,0,0,0,6600,00:14
3,0.056222,0.159423,0.881581,0.946560,0,0,0,6596,00:14
4,0.057774,0.101151,0.931238,0.968000,0,0,0,6600,00:14
5,0.051585,0.115813,0.916019,0.959680,0,0,0,6596,00:14
6,0.046508,0.103904,0.929809,0.968640,0,0,0,6600,00:14
