epoch,train_loss,valid_loss,fbeta,accuracy_thresh,cpu used,peak,gpu used,peak,time
0,0.091008,0.138479,0.893010,0.949280,0,0,48,6156,00:07
1,0.096100,0.154809,0.884705,0.944480,0,0,0,6144,00:07
2,0.099275,0.174243,0.869105,0.937600,0,0,0,6144,00:07
3,0.094866,0.129183,0.902838,0.952320,0,0,0,6144,00:07
4,0.087808,0.131607,0.902324,0.951040,0,0,0,6144,00:07
