epoch,train_loss,valid_loss,fbeta,accuracy_thresh,cpu used,peak,gpu used,peak,time
0,0.162469,0.170563,0.872781,0.926560,0,0,0,1060,00:06
1,0.165181,0.188906,0.853714,0.921760,0,0,0,1060,00:05
2,0.166380,0.178349,0.860990,0.922880,0,0,0,1060,00:05
3,0.161020,0.168304,0.870571,0.929440,0,0,0,1060,00:05
4,0.156265,0.168948,0.869371,0.928640,0,0,0,1060,00:05
