epoch,train_loss,valid_loss,fbeta,accuracy_thresh,cpu used,peak,gpu used,peak,time
0,0.038540,0.087947,0.937638,0.968960,0,0,0,7126,00:11
1,0.038907,0.083739,0.940438,0.969600,0,0,66,7060,00:11
2,0.039167,0.086643,0.936838,0.969280,0,0,0,7078,00:11
3,0.038907,0.084790,0.939943,0.969440,0,0,0,7078,00:11
4,0.038246,0.084930,0.939943,0.969440,0,0,0,7078,00:11
