epoch,train_loss,valid_loss,fbeta,accuracy_thresh,cpu used,peak,gpu used,peak,time
0,0.138134,0.157949,0.878171,0.932960,0,0,48,4430,00:05
1,0.143938,0.188194,0.846229,0.921280,0,0,0,4372,00:05
2,0.149145,0.177762,0.863981,0.929280,0,0,0,4372,00:05
3,0.145542,0.160150,0.868781,0.935520,0,0,0,4372,00:05
4,0.140179,0.154095,0.878571,0.937600,0,0,0,4372,00:05
