epoch,train_loss,valid_loss,fbeta,accuracy_thresh,cpu used,peak,gpu used,peak,time
0,0.108684,0.192416,0.893581,0.950880,0,0,70,9274,00:30
1,0.115480,0.195282,0.893543,0.951840,0,0,0,9142,00:29
2,0.110931,0.206394,0.888572,0.949280,0,0,0,9142,00:29
3,0.105403,0.199816,0.893238,0.950560,0,0,0,9142,00:29
4,0.106523,0.197357,0.893905,0.950720,0,0,0,9142,00:29
5,0.104786,0.195375,0.893143,0.950720,0,0,0,9142,00:29
6,0.101843,0.203660,0.891409,0.950720,0,0,0,9142,00:29
