epoch,train_loss,valid_loss,fbeta,accuracy_thresh,cpu used,peak,gpu used,peak,time
0,0.064935,0.099462,0.925143,0.962880,0,0,64,2072,00:09
1,0.063255,0.099844,0.928019,0.964000,0,0,0,2072,00:09
2,0.060185,0.097824,0.927638,0.963520,0,0,0,2072,00:08
3,0.060813,0.097578,0.926781,0.963520,0,0,0,2072,00:09
4,0.059941,0.099689,0.928495,0.964640,0,0,0,2072,00:09
