epoch,train_loss,valid_loss,fbeta,accuracy_thresh,cpu used,peak,gpu used,peak,time
0,0.088470,0.124781,0.909772,0.951840,0,0,48,4096,00:06
1,0.103172,0.166455,0.890514,0.937600,0,0,0,4084,00:06
2,0.105652,0.140166,0.899048,0.950400,0,0,0,4084,00:05
3,0.103849,0.124396,0.909752,0.952320,0,0,0,4084,00:06
4,0.099300,0.121160,0.916038,0.955200,0,0,0,4084,00:06
