epoch,train_loss,valid_loss,fbeta,accuracy_thresh,cpu used,peak,gpu used,peak,time
0,0.032439,0.090226,0.940305,0.972000,0,0,862,11312,00:19
1,0.032236,0.126222,0.928571,0.964480,0,0,0,10878,00:15
2,0.035353,0.118275,0.924000,0.962720,0,0,0,10878,00:15
3,0.039988,0.122665,0.925448,0.962240,0,0,0,10878,00:15
4,0.039201,0.089347,0.939543,0.968960,0,0,0,10878,00:15
5,0.034511,0.125107,0.924800,0.965600,0,0,0,10878,00:15
6,0.030729,0.103082,0.938667,0.970880,0,0,0,10878,00:15
